id;sentiment_predict
1045331159259980000;2
1041615165773500000;2
1047313588397010000;1
1046229078184000000;0
1038774026309490000;2
1037827784507160000;2
1046960866862740000;0
1045471944982900000;2
1046934939764240000;1
1045363951977030000;1
1047493627478520000;1
1049952678225370000;2
1037385130137070000;2
1041513570754740000;2
1045418561513170000;2
1049117515106980000;1
1049309803816910000;0
1050730781109300000;1
1045435347235220000;0
1045329573934770000;2
1049451030306550000;2
1045078415332840000;2
1049259979696430000;1
1049140432851150000;1
1046767064944450000;1
1039992044989640000;2
1040189217912100000;2
1049556325187950000;2
1045421938385060000;1
1046759131313570000;0
1048422259780740000;0
1046734132422870000;0
1037434557694390000;2
1045461172210810000;1
1049234061162660000;1
1048403471093960000;0
1037482005984820000;2
1046796838840470000;0
1046777369623710000;1
1045036982957670000;2
1046970877466810000;0
1046951807925330000;0
1039844167311080000;0
1039355349638180000;2
1035594195589910000;2
1047065790091010000;0
1045379775588690000;0
1047473695499960000;1
1046948378821760000;0
1046258486961750000;0
1046336365254900000;2
1046229215442590000;1
1046953528596600000;0
1046800609549150000;0
1046720504231600000;1
1046795271508760000;0
1048207977214370000;0
1047462232479550000;1
1049360474507290000;2
1048387526791260000;0
1049139563669740000;0
1039114494507730000;2
1048460979573410000;0
1052564975632310000;2
1045328422120120000;1
1049300660339070000;0
1049191911213490000;0
1049233495988620000;0
1046762406901410000;1
1046227242655920000;0
1046988494713830000;0
1039106208148470000;2
1046694497344800000;2
1046800317671760000;0
1046768806813670000;1
1047491995084760000;1
1046756459604780000;1
1039866511907800000;2
1047468700981510000;1
1049303454643090000;0
1046758967052050000;1
1047415373467960000;1
1045523624814400000;0
1047364085820610000;0
1039518686145520000;2
1047454121249460000;0
1046796733676770000;0
1049107642038280000;0
1047562559824560000;1
1049267668258310000;0
1047494837145130000;1
1045433276326920000;0
1049106093593510000;1
1049303227538320000;0
1047464745824150000;1
1046657569115320000;0
1047008804934770000;0
1040495624611880000;2
1048207826299050000;1
1042933241710300000;2
1045396372512540000;0
1049271214928270000;1
1046253205515120000;1
1046077248107880000;2
1045391650762180000;1
1048454910109540000;0
1049318772895610000;1
1037716747380390000;2
1047163558969130000;2
1052621647847540000;2
1047014516377210000;0
1046752987966830000;0
1043528259546300000;2
1044839749649860000;2
1044568418295390000;2
1046758417740830000;0
1046953558216780000;0
1046932438193190000;0
1048403756201770000;1
1049665562106830000;2
1049143436782100000;0
1046752312344140000;0
1046728569240650000;1
1036402923444630000;2
1046267352160120000;0
1047500424813710000;1
1044593633809360000;2
1039983896010670000;1
1045266802471630000;2
1041123717823290000;2
1050413224967980000;2
1048191658938970000;2
1045395993154460000;1
1039957827274660000;2
1046970587996930000;2
1043067308799750000;2
1039593701130080000;2
1049306544607830000;2
1046785693681410000;1
1047461562217350000;2
1045466216570210000;0
1049258624344830000;0
1047404323012010000;1
1046936022385400000;2
1047035623733980000;1
1044716435698840000;2
1047555124732880000;1
1046753079201330000;1
1049105005582720000;0
1048893700825210000;2
1046245819454820000;0
1046799023691250000;1
1049285744253130000;0
1049087313114950000;2
1031854182754660000;2
1046950936642540000;0
1049175467671130000;1
1046784639023680000;0
1046264580119440000;0
1047061278529860000;1
1049155627921160000;0
1047472578330280000;1
1033284097530120000;2
1041694222481580000;2
1049211664879510000;1
1049695987294510000;2
1046924500829400000;1
1036792725675410000;2
1045444640395190000;1
1049293444915650000;1
1049138142224310000;0
1040286485994500000;2
1049282579415940000;0
1045441222410670000;0
1045356068434520000;1
1031951831541470000;1
1046751497155960000;0
1049135661364730000;0
1046750385271180000;1
1047435847501600000;0
1046255753798060000;1
1040620195973360000;2
1043316450910500000;2
1044641572447560000;2
1048891950454190000;2
1036052741695660000;2
1038019050285060000;2
1047541445777870000;1
1045407033007250000;0
1037039543810220000;2
1046958036986810000;0
1046263972117330000;1
1047067158340150000;0
1043288769523120000;2
1048667459669150000;2
1049222981287900000;0
1049147312562470000;0
1049284487669020000;1
1037415526950230000;2
1047510696198640000;0
1042493529807890000;0
1050746128612910000;1
1046730481977510000;0
1046953597299250000;0
1040193689442770000;2
1049217488838410000;0
1037703465194150000;2
1049224026311280000;1
1043152378822840000;2
1046681051572170000;0
1049360414738460000;2
1045340799658090000;2
1045453793570300000;2
1039933219658000000;2
1047059722979950000;0
1046785665726380000;1
1045343055849480000;1
1046759392073400000;0
1047331794197080000;1
1049273449284350000;0
1049162243827550000;1
1046234782248700000;0
1047463432537230000;1
1043759348034540000;2
1039332792503550000;2
1040773900194510000;2
1046694626969690000;0
1045399945614940000;1
1047950736779170000;2
1045403084753710000;1
1047573249582720000;2
1044297102279560000;2
1046234715018150000;1
1032735315688080000;1
1048383503690350000;1
1048783184119430000;2
1032355750927060000;2
1049362803667000000;2
1046758705038010000;0
1040713509703750000;2
1032447318572890000;2
1033099263948090000;2
1049308432988230000;2
1049138633209510000;0
1046241461606460000;0
1046997878823180000;0
1047487031155280000;0
1049301025281250000;1
1046928261006180000;2
1046963949432900000;1
1047055887444180000;1
1033474042181900000;2
1049162789892380000;0
1046735316701400000;1
1033397135641920000;0
1037139346904830000;2
1046773503687640000;1
1049122780623590000;1
1037740148065220000;1
1046711060668080000;1
1036582349008290000;2
1046838643149730000;2
1046700594478480000;0
1049307844166780000;0
1042814688025880000;2
1032309512718430000;1
1046953673685900000;1
1049046708401840000;2
1042732603432990000;2
1049300745332450000;1
1047066001035140000;1
1042153548002280000;0
1045518431003590000;1
1037896616538200000;2
1046768497206810000;0
1046800755909430000;1
1046229955837920000;0
1046774301481990000;0
1046920912623280000;1
1046775018531810000;1
1045036535500940000;2
1046241706109270000;0
1046955421490120000;1
1050752754665320000;1
1047493072827780000;1
1043948112656630000;2
1045438719677860000;1
1038039755529890000;2
1045502495664030000;0
1042188025411890000;2
1045337190073540000;0
1046780050408980000;1
1047063249043250000;0
1047540581319240000;0
1049140821285630000;0
1046226512343710000;0
1047063319130060000;1
1046979292654160000;0
1043129636933310000;2
1037786084783070000;2
1046706084688350000;0
1049299663113900000;0
1049303319833980000;0
1047480347942770000;1
1046721108148390000;0
1044587948971360000;2
1047456957349740000;1
1049239367816860000;1
1045432725518340000;2
1044532403329490000;1
1050732406062400000;1
1047440700504240000;1
1051884429625440000;2
1045419563398180000;1
1048737657549800000;2
1046919774155000000;0
1049312538742220000;1
1049162100176820000;0
1046950991181090000;1
1046924851800360000;0
1046764212146590000;1
1046883706361660000;1
1045492602773100000;1
1045435124723140000;1
1049110554428830000;0
1046746500842300000;0
1052283041836600000;2
1046741175120600000;1
1049304718512670000;0
1045386875144460000;1
1047018467017310000;1
1047501174021270000;2
1043142184864830000;2
1049323497233760000;0
1034605802408040000;2
1051955698337220000;2
1052284278652980000;2
1046922659467030000;0
1044497096555070000;2
1049294271550040000;1
1049465719921040000;2
1046268921916080000;0
1047398590010860000;1
1046943768514090000;0
1046264349621470000;0
1047058786408720000;2
1046948446761050000;0
1046669133000120000;0
1046272782919770000;0
1046263255067510000;0
1045471213043290000;1
1052159374905570000;2
1032110267809850000;2
1047314128283600000;0
1045340392227510000;0
1048384426667900000;1
1046917393245710000;0
1045395360699560000;1
1046966732164910000;0
1045498722187170000;1
1048434392685670000;1
1046759108001640000;1
1045391299870950000;1
1047468632232670000;1
1037411175015900000;2
1041944914588660000;2
1046959454082820000;0
1045402511635610000;1
1046919398475350000;0
1035520191441130000;2
1045497226175420000;1
1042465100681170000;2
1046956816003940000;0
1039307487684580000;2
1048388065096550000;0
1037136099251020000;2
1046773397504570000;1
1045811394409460000;2
1037806864703120000;2
1049150474014940000;0
1050619573374990000;1
1047006876423130000;0
1040928565452190000;2
1045390676760960000;1
1045414621719470000;1
1037729580222740000;2
1049138032845230000;0
1040555883590230000;2
1046938443094400000;0
1046792624244500000;1
1045412171889410000;0
1045422965247150000;1
1045397504534160000;0
1046935738615500000;0
1045460990446510000;1
1045667263494470000;2
1036576046446000000;2
1049284229153130000;1
1045010891610230000;2
1049143007612740000;1
1046775868624970000;0
1046228641573730000;0
1049244526630640000;0
1045512435715780000;1
1046743618961240000;1
1048462036420710000;1
1039929136570150000;2
1046254056409370000;0
1046772617376610000;0
1046949736312390000;0
1034899400693370000;2
1045369214431890000;1
1049159110757890000;1
1036949449367530000;2
1049298918905960000;0
1046789739528050000;1
1045458218045060000;1
1045375669645890000;1
1036769561339620000;2
1047406334977690000;1
1048408571531220000;1
1046995227800740000;0
1046958927118840000;0
1040738532942390000;2
1049091162131390000;2
1049228323233180000;0
1049316251011570000;0
1046980579730830000;0
1046741263427480000;2
1037734840962090000;2
1049298213155600000;0
1033327236819150000;2
1047402806838280000;1
1045499799137600000;1
1046957117209550000;0
1045441931587850000;0
1045527335095620000;1
1037064389357190000;2
1048412258731220000;1
1046232132585170000;0
1047046224178740000;0
1049161910430650000;0
1047543523120220000;0
1045482155407750000;1
1045349815960380000;1
1046759551167530000;2
1046720466034060000;0
1031233786414070000;2
1049289176414350000;0
1047460179988700000;0
1046966711348580000;1
1046227933822690000;1
1049144070185130000;0
1049121387284250000;1
1046264723606590000;0
1046934547819090000;0
1046755238529630000;1
1047032368371060000;0
1047426592048410000;1
1049269668131890000;1
1045403100083870000;1
1049233237200040000;1
1050750178284710000;1
1044205448340080000;2
1046322820542860000;2
1045433297717920000;2
1048415357445320000;1
1049312090178180000;0
1047496912465740000;0
1036615527593140000;2
1049112551232100000;0
1046227421358370000;0
1045360050351550000;1
1052957913504010000;2
1037459430005190000;2
1046230136394310000;0
1050725602565810000;1
1045354215667890000;1
1050745243564410000;1
1038601140173190000;2
1049278309429930000;1
1049187645069380000;1
1039134379459660000;2
1046947253791940000;0
1030897860731130000;2
1049152064096550000;1
1044632626290720000;2
1047468213251000000;1
1053283864674730000;2
1040411998150960000;2
1049313064108080000;0
1030537372256140000;2
1049156820101680000;2
1052548447079950000;2
1046765668585160000;1
1047510124691180000;1
1046935295839690000;2
1049310000617870000;0
1049756386043880000;2
1046949796131610000;0
1046920411928240000;0
1046797817841410000;0
1035543864705210000;2
1033405805092120000;2
1047556966795690000;0
1050716094552600000;1
1033687738351080000;2
1049259663919870000;0
1049284225567010000;1
1049299733741620000;1
1045448980237350000;2
1039181755201340000;2
1046750516061990000;1
1049266161152610000;0
1045460110569610000;0
1049139849930980000;0
1046930198158040000;1
1050324116828550000;2
1046240966124980000;0
1047141656133170000;2
1046950890656210000;0
1046940227758120000;0
1037399970876290000;2
1047476199579170000;0
1045467887123750000;0
1049313015512950000;0
1046969112122070000;0
1049308991300560000;1
1045334233940670000;0
1049108135410130000;1
1046246063949140000;0
1048206419361780000;2
1047504040295370000;1
1049233178756510000;1
1046227876998210000;0
1049282033296570000;1
1046799192180630000;1
1032685580637920000;2
1047028494130140000;1
1045509647732550000;0
1046247008279970000;0
1039886610643460000;2
1030510863860550000;2
1045524508713600000;1
1046742688501040000;0
1039675718333030000;2
1045241636371010000;2
1042813033322640000;2
1049160288082300000;1
1046233317241180000;1
1045341023524850000;1
1047503518540560000;1
1047449818904380000;1
1035888302094730000;2
1050000676598760000;2
1048396284988740000;1
1039247002033380000;0
1046253683753860000;0
1047543749604200000;1
1046915723791160000;1
1033074582595530000;2
1049259247073200000;1
1048205362418110000;0
1041724948283320000;2
1036803283334000000;2
1045616606737520000;2
1049300128346130000;0
1045436763219600000;1
1042555184235340000;0
1052568661775530000;1
1045329892592770000;1
1047448316093620000;1
1049271083264820000;0
1046943748578530000;0
1049177816162550000;0
1045410668541890000;0
1046772195047940000;0
1047430682077740000;1
1037475060297210000;2
1049106572314590000;0
1048604620669580000;2
1037797925756330000;2
1049268973961980000;1
1046771718285450000;2
1046225369207120000;0
1050461033872080000;2
1045404062819260000;1
1043487578433960000;1
1046916849806530000;0
1048170901991250000;2
1040764647815740000;2
1049159758530470000;2
1046785201030990000;0
1049223949291120000;0
1046688865472390000;0
1045330459809520000;0
1048444947454730000;1
1051895205568410000;2
1046254625484160000;0
1049138382591450000;0
1044519376874090000;2
1050771557864400000;1
1049040299069270000;2
1039984665485080000;2
1041324353802170000;2
1047495667902500000;1
1046779391798390000;0
1046914770253860000;0
1049115835678240000;1
1049194634566620000;1
1040854739272000000;2
1045442825419140000;1
1039516410999760000;2
1046952776461380000;0
1039915922910270000;2
1044969612692130000;0
1049143084934690000;0
1050769272627240000;1
1046926856350550000;1
1042458317866580000;2
1049284932328180000;0
1047485194180200000;1
1037024995082430000;2
1039232436369020000;2
1046788915120820000;0
1046972219304370000;0
1045488806827370000;1
1046268530151380000;0
1041129542562140000;2
1045402213982630000;1
1046715545863760000;0
1037065671195160000;2
1037708255378790000;2
1047508745356550000;0
1046272131766590000;0
1049645328276870000;2
1049113079861140000;1
1042044613165570000;2
1034888954972200000;2
1049311998109020000;1
1036677776781320000;2
1047560905435820000;0
1042827112657430000;1
1048210982449890000;2
1049218852591210000;1
1042101455111500000;2
1039961177068110000;2
1047000574095500000;0
1047354637622370000;0
1050765077324930000;1
1045378638936340000;1
1050747004018680000;1
1050776544325660000;2
1048261535984960000;2
1047275035298170000;2
1047538214830050000;1
1050728603690960000;1
1050745273746690000;1
1049109946917410000;1
1039622737269060000;2
1046701194624870000;0
1047319351966270000;1
1049221268749410000;1
1048412266884990000;1
1046950332784410000;1
1049292266370730000;0
1047327283864920000;1
1047409728333200000;1
1049276424992030000;0
1045976652960990000;2
1046773666514490000;1
1039587430976970000;2
1050730556911250000;1
1038790869304970000;2
1046261150483140000;0
1046240984143730000;0
1045851907296770000;2
1045466863906540000;1
1045514693002040000;1
1045409413404790000;1
1035610892233270000;1
1040334621991460000;2
1048385721084630000;1
1045422356255170000;1
1045491107302450000;1
1046229084080990000;1
1037668567062330000;2
1041612884785160000;2
1049419166703270000;2
1050743933087690000;1
1047448917187730000;0
1045402869011300000;1
1050709981450900000;1
1049208606678310000;0
1048410668985140000;0
1049139870285880000;0
1049161019048770000;0
1047507917220540000;1
1049317882616850000;0
1046237027723890000;0
1046948621172780000;0
1046947248226150000;0
1046963472922230000;0
1049312544517770000;1
1040633128992290000;2
1046939445767880000;0
1031930988828540000;2
1046245079755690000;0
1042746193544130000;2
1048396206223840000;0
1046948159396770000;0
1047544713476280000;1
1047054616695850000;1
1046975074681730000;0
1049159040226540000;0
1045456962819940000;1
1046356985317410000;1
1045478444212150000;0
1046016752193130000;2
1046767974894490000;1
1046916962985680000;0
1045363449054650000;2
1036737762282690000;2
1049306923416280000;2
1049154042667200000;0
1046779716080950000;0
1034558653393720000;2
1048384439049440000;1
1045454129517260000;1
1046781163686310000;1
1047019737266490000;0
1049226224999050000;0
1046737646473660000;0
1049753885685050000;2
1049168848065360000;1
1046240610783570000;1
1048454568525350000;2
1048735511647610000;2
1046954725143460000;0
1049208617889690000;1
1048388389941070000;1
1038019307228150000;2
1045501688042440000;0
1038844585533960000;2
1046788813538940000;0
1052590058270880000;2
1047456586913010000;1
1046248608251740000;1
1045502853585020000;1
1043323760181490000;2
1049320706868220000;0
1045333123477770000;1
1045336122296060000;1
1049127100425430000;0
1046919682907930000;0
1051130552764510000;2
1047308501868060000;1
1045349851779780000;2
1046243810987130000;0
1046932687502630000;1
1049286464423560000;0
1049228318149630000;0
1049178424168910000;0
1046951393410580000;0
1048435681796740000;1
1049322311927650000;0
1045238319045640000;2
1047499984046910000;0
1049221583825520000;0
1047054157591560000;1
1046729073366630000;1
1047442956817510000;0
1046953826878710000;0
1042514725488260000;2
1047495567386060000;1
1045389539089540000;0
1047531209658490000;2
1049293509298190000;2
1045454898316410000;1
1046234888503010000;0
1049036642118300000;2
1046768767898990000;0
1046238857749040000;0
1049104465616400000;1
1049141868762740000;0
1038834417387620000;2
1045332790391260000;2
1049159273660530000;0
1052962970643390000;2
1045381991317860000;1
1050754875729110000;1
1049300769160220000;1
1050720180387700000;1
1047161544893770000;2
1044613876799720000;2
1041564665191580000;2
1049312654198810000;1
1046934060956870000;1
1046225619476860000;2
1049155017343730000;0
1050547857785320000;2
1046739388628120000;0
1046977376855520000;0
1032959546376040000;2
1046718305376120000;0
1049294979288450000;0
1046389701228290000;2
1042100176964540000;2
1046142572278630000;2
1045421161444710000;1
1046768886899780000;0
1047418116211390000;1
1046116294922310000;2
1046727895052410000;1
1049268523216900000;0
1037513444717730000;2
1049148087061680000;1
1046275030810680000;0
1048869289695090000;2
1046227984657650000;1
1034714751186680000;2
1049118512617280000;1
1042357404158050000;2
1045507551616550000;0
1046953630870460000;0
1050757423617760000;1
1047555690624110000;0
1042785510618550000;2
1046247188140040000;0
1042458308441980000;2
1046248269825920000;2
1044224942131290000;2
1050775217713420000;1
1049309063916540000;0
1046731903276120000;1
1045467365922800000;1
1045458061945530000;1
1049313584122140000;1
1049257834553250000;0
1045396619913560000;1
1047142610756870000;2
1030487246024190000;1
1049267894427800000;1
1046785165438210000;0
1035014936802550000;2
1046266636511180000;0
1045405713948910000;1
1036960316998010000;2
1047423009714260000;2
1046784455246010000;0
1049144598327640000;0
1046764724770220000;0
1049287118621730000;1
1049170570951180000;0
1046918949248490000;0
1047317626635150000;0
1046721578074080000;0
1049166891330220000;0
1045398176507870000;1
1037834095215160000;2
1047543735691700000;0
1047554486120720000;1
1044426324369170000;2
1039992045018840000;2
1049144574764100000;0
1046793321908190000;0
1033862787276130000;2
1045462096912220000;1
1049301032533160000;1
1049774001470540000;2
1045417656067800000;1
1040331531770780000;2
1049169298852390000;0
1045364950741350000;2
1037342087388130000;2
1050764291954090000;1
1046919646648180000;0
1046749183120740000;1
1047495767039140000;1
1047310089768590000;0
1046944520879920000;0
1037795269071580000;1
1038443553674950000;2
1035203244006560000;2
1049165707500510000;0
1050712213244310000;1
1052552922041590000;2
1039565409463230000;2
1049239695790690000;2
1049299779673630000;1
1047067323042030000;1
1049160787489690000;0
1044554053940860000;2
1049157750381560000;2
1035572140773390000;2
1036811972480840000;2
1039538304696430000;2
1043840174508190000;2
1047559409583510000;0
1046943070850300000;0
1032209110761070000;2
1046766665948690000;0
1046772603682260000;0
1046695900817570000;2
1050779248355670000;1
1049297896645060000;2
1030952674106270000;2
1045479514204240000;1
1047551736750200000;1
1036969967655290000;2
1037959498529470000;2
1046949570243170000;0
1046741338635550000;0
1047483268831090000;1
1048233550762470000;2
1049309064281430000;1
1043261085678280000;2
1048204369299170000;1
1046660628407100000;0
1045481025185440000;1
1037810705314000000;2
1042025874781030000;2
1046876976080990000;2
1049111988566150000;1
1050747311159170000;0
1048299494381640000;2
1045357951324760000;1
1049309828009660000;0
1050411725865010000;2
1040605437681460000;2
1046799284174240000;0
1048444123596960000;1
1046924596010790000;0
1045486597557430000;1
1048362453795400000;2
1045413078609920000;0
1049148896872730000;0
1046765735618510000;0
1049118569290790000;2
1035721565890070000;2
1046262733669360000;0
1050488064521340000;2
1049153222789750000;1
1046930527280860000;0
1042610627209030000;1
1049748594838900000;2
1050714411806190000;1
1049269571146980000;0
1046922027742000000;0
1046990725106290000;0
1040300778362200000;2
1049209631002770000;1
1046259859673550000;0
1048428215486880000;1
1045731626049840000;2
1047884307740740000;2
1045357692590710000;1
1045379717501730000;1
1049173792818460000;1
1046790224465080000;1
1033058530541140000;2
1050719603838600000;1
1050781923939880000;1
1036863692602780000;2
1048504141646120000;2
1044622353374880000;2
1035613629293520000;2
1042062096538760000;2
1045657467173180000;2
1049167649928880000;0
1047004282271220000;1
1046925715655020000;0
1045339196670590000;1
1046941454239760000;0
1049158604606070000;0
1050710142352880000;1
1045480209632420000;0
1049141210147930000;0
1049299806475230000;0
1049280754826540000;1
1046746927260410000;0
1047061808765450000;2
1046228808053990000;0
1040907840880350000;2
1044729000759830000;2
1049296751331590000;1
1046715289210170000;0
1049650688366530000;2
1048393952322350000;2
1035621048534940000;2
1050775042982860000;1
1036571448817710000;2
1044313094942580000;2
1042806962679940000;2
1047428967920280000;1
1044163148016690000;2
1040419771672660000;2
1046951446409860000;0
1050777974985940000;1
1041461730830970000;2
1049320401472570000;1
1049301805593590000;1
1044617341777140000;2
1049300357581600000;0
1040576295220980000;2
1049277048710190000;1
1050773544219670000;1
1049141462619880000;0
1047540805982990000;1
1047504507855360000;1
1045394290300650000;1
1040646362801600000;2
1049306455545970000;0
1049265354835420000;0
1047326507130140000;1
1043741754908850000;2
1034099865066900000;2
1049133174750630000;0
1046918400382000000;0
1046692555063210000;1
1045422949153600000;1
1046754957800750000;1
1047549262006030000;0
1045478348309160000;0
1050729759750200000;1
1046727064131370000;0
1047320196615230000;1
1036935864327250000;1
1047031678127030000;0
1043887927951050000;2
1047455046206740000;1
1046793746485010000;0
1044647884656960000;2
1034452584331990000;2
1050735174365960000;0
1047417046072550000;1
1046235203625280000;0
1047017037627840000;0
1037138361268490000;2
1047538658956500000;1
1050707253471380000;1
1049115782989470000;2
1049315973289990000;0
1035535471688990000;2
1046942802251300000;1
1046264344521180000;0
1046987378471120000;0
1039176917423930000;2
1049126236482670000;0
1042201211246670000;2
1045276910392100000;2
1049255072813570000;1
1046749382106850000;0
1037424136866410000;2
1047387548216110000;1
1046939006473310000;1
1049761418168260000;2
1045430560724840000;1
1045337589014770000;1
1049136300895490000;0
1037054576090900000;2
1046727881991190000;0
1046737627297320000;2
1035306404784100000;2
1050708717824560000;2
1030511583376630000;2
1045475453597870000;1
1041499487896780000;2
1050210280943380000;2
1049127270701550000;0
1049110108582680000;1
1046784322689220000;0
1047184204298150000;2
1048202739237440000;1
1040419864756670000;2
1048271710246620000;2
1046949890067190000;0
1047059191779790000;0
1049123132882210000;0
1049675937720210000;2
1047415982350910000;1
1036824547087900000;2
1046762061664060000;0
1049301473589380000;1
1045338400709050000;1
1049105281953740000;1
1046991926833160000;2
1045423318852100000;1
1049801071277860000;2
1039130013533180000;2
1030952481273080000;2
1052746500499940000;2
1046929727175520000;0
1034943240020160000;2
1049132887268880000;1
1046796413580070000;1
1049240059420050000;1
1049144795329940000;0
1046723904482550000;2
1045489518592360000;0
1046923379662560000;0
1046974314451540000;0
1032811420189160000;2
1046721556141900000;1
1046263912029710000;0
1046750686204100000;0
1045344635755860000;0
1047368777954940000;0
1047340349948090000;2
1050719592157330000;1
1049316276454260000;1
1050717015596510000;1
1049247977888500000;1
1045272400881950000;2
1046784772763210000;0
1045440669353950000;1
1047443319532540000;1
1047550294836630000;0
1052922422398210000;1
1046795391893750000;1
1049151247801090000;1
1048234400113210000;2
1046966865174720000;1
1045481659137700000;0
1046953513849370000;0
1046728479029580000;0
1047460911890530000;1
1045395781522510000;1
1045256735483740000;2
1039502619218190000;2
1046917829012940000;1
1049324693772280000;0
1040284832058750000;2
1040436992729920000;2
1046939194000590000;0
1049149330274350000;1
1045439906175170000;1
1045485266532780000;1
1049279268872710000;2
1036241748651960000;2
1046779813015570000;0
1044745965402570000;2
1046752921491330000;0
1047065840246580000;0
1042570283868200000;2
1049733478823140000;2
1047424255175090000;1
1047463487163830000;1
1046959595338590000;0
1043576958364390000;1
1046244014813520000;0
1037427285270390000;2
1047529209885810000;2
1046250066804190000;0
1037002919084740000;2
1044164539481310000;2
1043106902819980000;2
1046789202476720000;0
1052674738286410000;1
1037415874305640000;2
1045437241735170000;0
1046799272287570000;2
1049139664911850000;0
1040640572204170000;2
1039247907038350000;2
1047470181818280000;0
1038072899805110000;2
1050737074750590000;1
1047325464635870000;1
1046229673397640000;1
1049307971925230000;1
1046923007493600000;0
1045410450308040000;1
1046791335108370000;0
1050749374429580000;2
1048436610960960000;1
1035114089876530000;2
1049263904453530000;1
1045373575694360000;0
1039972164210840000;2
1037460374252080000;2
1049296204125950000;1
1046732410040310000;1
1050748775231290000;0
1046758137733300000;1
1046945787467510000;0
1037726881787900000;2
1034869784884720000;2
1049158596884360000;1
1048421525513230000;1
1050402149975380000;2
1046718928280520000;2
1039203335776230000;0
1042820966294990000;2
1050678712067350000;2
1049179776131510000;0
1049314900659640000;2
1049174582341630000;1
1047448269201300000;1
1039623571075740000;2
1045443020248800000;0
1046951439715710000;0
1049151809074410000;0
1050741034588620000;1
1047061983533650000;0
1046787257171150000;1
1049275159130120000;1
1045456043462000000;0
1045459385244420000;1
1040173049335690000;2
1049295345577030000;0
1050771227386790000;1
1052273614303740000;2
1042372732246060000;2
1042352604188230000;2
1045418726093480000;1
1045405504896410000;2
1047316655775340000;1
1046748503026760000;1
1033825236486160000;2
1046924806795480000;0
1046728343847130000;1
1030473027425910000;2
1045790666629010000;2
1031218886954420000;2
1046755989331030000;0
1039866176057350000;2
1049072754685880000;2
1032002243053210000;2
1049405833497510000;2
1047414730523120000;0
1040148420659430000;2
1041241779830320000;2
1044778584999690000;2
1048212696095760000;1
1039586875319570000;2
1040754569586910000;2
1046784164530480000;0
1046952803401390000;1
1046694562893300000;0
1045442150022940000;1
1048951868523780000;2
1045395063868730000;1
1049302714121930000;0
1046707303045620000;0
1049234273180370000;0
1046687928594980000;0
1039294209096860000;2
1045349395443700000;1
1047456531455910000;2
1046691069017150000;0
1046727186638660000;0
1046921382297250000;0
1047498168575950000;1
1049263919842450000;0
1042579091575080000;2
1046760542185160000;0
1047452529838180000;1
1046980431877460000;0
1046925217321430000;1
1046743065237630000;0
1046916103811810000;0
1039304173001600000;2
1049252332733680000;1
1042110514292240000;2
1049163299437340000;1
1047534304526590000;1
1049292736514410000;0
1046231784730620000;0
1045365388114940000;1
1046963543713750000;0
1049208041663550000;1
1040265606468130000;1
1046789495855760000;0
1046925571744250000;0
1044071388208940000;2
1046245840883450000;1
1049268913132000000;0
1047035072401110000;1
1046972524419000000;0
1037989865739010000;2
1047914247445860000;2
1049312864912200000;0
1049158985859920000;0
1047355287315890000;0
1045449962480440000;0
1049270884333230000;1
1047477711109850000;0
1049257652155570000;1
1034167358724760000;2
1046919962080740000;0
1032365094305330000;2
1045488071800750000;0
1046234699264340000;0
1053017478652190000;2
1050744475734210000;1
1045382021491690000;1
1049107677731800000;1
1031333823806690000;2
1044593797999590000;2
1038767428870790000;2
1045424198619820000;1
1048397342322430000;1
1046758349809830000;0
1046790365255270000;0
1046245774261210000;0
1049270158890590000;0
1044330638621450000;2
1049261700774550000;1
1034544438578740000;2
1047353395512840000;1
1037989555054380000;2
1045487759392220000;1
1046716267850350000;0
1045410192907800000;1
1049134978062330000;0
1048207502515630000;1
1042551410288550000;2
1036763270055710000;2
1047006274246850000;2
1045957865750640000;2
1039215680070080000;2
1046678478593110000;1
1032682691093780000;2
1044901897537120000;2
1045427725354370000;2
1049160534807850000;0
1047558548027310000;1
1046931680127270000;0
1047997860061630000;2
1045369883951870000;1
1034816747851930000;2
1040593508086670000;2
1048398248673770000;1
1045506698813860000;1
1049113827881700000;1
1045460153825420000;1
1049315835268010000;1
1049722561469330000;2
1046936273540260000;1
1046757355910780000;0
1048188838970100000;2
1047453942127330000;0
1046765625257940000;1
1045358434546320000;1
1046730065508230000;0
1046919742903210000;0
1047464977257440000;1
1045493387535800000;1
1046237317411850000;0
1047048864941920000;1
1050187735393290000;2
1046788599302280000;0
1038528866506240000;2
1049163344748400000;1
1046931372349230000;0
1049134276363600000;0
1046250034336010000;0
1046922635358160000;0
1045511441573380000;1
1047319286149210000;1
1047423461193370000;1
1044543796296530000;2
1049297674816640000;1
1046268516100440000;1
1038776407139210000;2
1049262627539600000;0
1045393135751310000;1
1046764348285350000;0
1046755384957060000;0
1046927927751920000;0
1050775709709410000;1
1046926675618010000;0
1045370687517530000;1
1049120851256380000;0
1049182299533790000;0
1039153027796620000;2
1049188858104110000;0
1049138365424170000;1
1047429613054560000;1
1046920889332350000;0
1049706167616690000;2
1040918148122210000;1
1049135149970020000;1
1045510823974770000;0
1045387039309520000;1
1047468786021010000;0
1046914979226710000;0
1047560554817210000;1
1046928076557490000;1
1048206895402700000;0
1049144863495800000;2
1038166265054080000;2
1049129666165000000;2
1049145673101320000;1
1038486040858830000;2
1039199341930530000;2
1048206798723990000;1
1045448006668100000;1
